#t 	 C(t)
0 	 1.1955222618e-04
1 	 4.3404389962e-05
2 	 3.3234687681e-05
3 	 2.5351150015e-05
4 	 1.7965240016e-05
5 	 1.4900402990e-05
6 	 1.3661919535e-05
7 	 9.8674513958e-06
8 	 7.4759642676e-06
9 	 5.6756061959e-06
10 	 4.5359001168e-06
11 	 3.6324626944e-06
12 	 2.8627068884e-06
13 	 2.4301793522e-06
14 	 1.8157030984e-06
15 	 1.8094283192e-06
16 	 1.2240630389e-06
17 	 9.6395773412e-07
18 	 7.1903946139e-07
19 	 5.3335719016e-07
20 	 4.7873549522e-07
21 	 3.5455182409e-07
22 	 3.2639752370e-07
23 	 2.8555153949e-07
24 	 2.4153887330e-07
25 	 1.8041020917e-07
26 	 1.3717718472e-07
27 	 1.1594160868e-07
28 	 1.0854216085e-07
29 	 9.4363102490e-08
30 	 7.2620558022e-08
31 	 6.0559396911e-08
32 	 4.6922882591e-08
33 	 3.7563827623e-08
34 	 3.0950162219e-08
35 	 1.7191393704e-08
36 	 4.7417533818e-09
37 	 5.7946310702e-09
38 	 1.6931035409e-09
39 	 3.2621874415e-09
40 	 1.1441995973e-09
41 	 1.7128511092e-09
42 	 5.2262582175e-09
43 	 9.2117040639e-09
44 	 8.7357395160e-09
45 	 9.1250332290e-09
46 	 5.9123455717e-09
47 	 4.7166014610e-09
48 	 3.5139032392e-09
49 	 4.0775838955e-09
50 	 2.4120671437e-09
51 	 1.7866538498e-09
52 	 1.8008164113e-10
53 	 2.6018424181e-09
54 	 2.9905522674e-09
55 	 2.1972233025e-09
56 	 2.4100841225e-09
57 	 1.2671052829e-09
58 	 1.3043357604e-09
59 	 1.1648004798e-09
60 	 1.1080573047e-09
61 	 1.0334491514e-10
62 	 3.4301810763e-10
63 	 3.4226772318e-11
64 	 7.3630491422e-10
65 	 5.6830799314e-10
66 	 6.0058235422e-10
67 	 7.9116564219e-10
68 	 3.8403238601e-10
69 	 1.1840450804e-09
70 	 7.5994068815e-10
71 	 1.4200974936e-09
72 	 1.4235292857e-09
73 	 1.2314080063e-09
74 	 8.2623677205e-10
75 	 9.2356956779e-10
76 	 1.0641577459e-09
77 	 1.2547254007e-09
78 	 2.3191862146e-09
79 	 4.1183938219e-09
80 	 5.8942107342e-09
81 	 5.9328521549e-09
82 	 8.9709194060e-09
83 	 1.0240937558e-08
84 	 1.3325861680e-08
85 	 1.3273446965e-08
86 	 1.5521872025e-08
87 	 1.4342568398e-08
88 	 1.6178489187e-08
89 	 2.1205262216e-08
90 	 2.4987716928e-08
91 	 2.6849673357e-08
92 	 3.5420525181e-08
93 	 4.7294716586e-08
94 	 5.2972691657e-08
95 	 6.7679743991e-08
96 	 7.3540296439e-08
97 	 8.8518594929e-08
98 	 1.1009325111e-07
99 	 1.3380235184e-07
100 	 1.1540834888e-07
101 	 1.3789662319e-07
102 	 1.6213600960e-07
103 	 2.3220331751e-07
104 	 2.6208102670e-07
105 	 3.3261723257e-07
106 	 4.5109259642e-07
107 	 5.9086053618e-07
108 	 6.8022859378e-07
109 	 8.4950469402e-07
110 	 9.1778705260e-07
111 	 1.2020428580e-06
112 	 1.4606290546e-06
113 	 2.0391078490e-06
114 	 2.3308158280e-06
115 	 2.4871804354e-06
116 	 3.1379629640e-06
117 	 3.3872994590e-06
118 	 3.9724119767e-06
119 	 5.1382976433e-06
120 	 6.2571887437e-06
121 	 7.9584392814e-06
122 	 1.0647739848e-05
123 	 1.1645401320e-05
124 	 1.9351836329e-05
125 	 2.6787340019e-05
126 	 3.5598995210e-05
127 	 4.9783688285e-05
0 	 8.3506295325e-05
1 	 3.5035827295e-05
2 	 2.5480917676e-05
3 	 2.3103392229e-05
4 	 1.5212646999e-05
5 	 1.1576822994e-05
6 	 9.3640235174e-06
7 	 7.1321229256e-06
8 	 5.6425291843e-06
9 	 4.4174288718e-06
10 	 3.7033372581e-06
11 	 3.0897081197e-06
12 	 2.7562869840e-06
13 	 2.3410393681e-06
14 	 1.7834901678e-06
15 	 1.3362759416e-06
16 	 1.1736989499e-06
17 	 8.6815475142e-07
18 	 6.9082031245e-07
19 	 6.0584409840e-07
20 	 4.6578024621e-07
21 	 3.4294560231e-07
22 	 2.8444259059e-07
23 	 2.0250899556e-07
24 	 1.6227711764e-07
25 	 1.3689724898e-07
26 	 1.0668443985e-07
27 	 7.6063621464e-08
28 	 7.4861873270e-08
29 	 4.9997235369e-08
30 	 4.2337426389e-08
31 	 3.4177849618e-08
32 	 3.3781208799e-08
33 	 2.5827041459e-08
34 	 1.7980008670e-08
35 	 2.0897221831e-08
36 	 2.0105249001e-08
37 	 1.5423990543e-08
38 	 1.3936866529e-08
39 	 1.1966270891e-08
40 	 9.4070619893e-09
41 	 6.7903932085e-09
42 	 5.1311013605e-09
43 	 3.9897767854e-09
44 	 3.2770133069e-09
45 	 2.2271635959e-09
46 	 2.6316994703e-09
47 	 2.2471143104e-09
48 	 2.3654612242e-09
49 	 1.9937299201e-09
50 	 2.2194539090e-09
51 	 1.7401954986e-09
52 	 1.4799375504e-09
53 	 1.1569096779e-09
54 	 7.0094483719e-10
55 	 4.1708167996e-10
56 	 5.9477864087e-10
57 	 7.2912157770e-10
58 	 6.4645747174e-10
59 	 4.6230822090e-10
60 	 5.8106316117e-10
61 	 5.0327933454e-10
62 	 7.5095689547e-10
63 	 7.5151330471e-10
64 	 1.1518450951e-09
65 	 9.6476098755e-10
66 	 1.0592689875e-09
67 	 9.6713829463e-10
68 	 7.0033104893e-10
69 	 9.2358682085e-10
70 	 7.5359754023e-10
71 	 7.9203073801e-10
72 	 6.6879267128e-10
73 	 9.7323364970e-10
74 	 1.4357965879e-09
75 	 2.0187246932e-09
76 	 3.0099906413e-09
77 	 3.5274160289e-09
78 	 3.3319368572e-09
79 	 5.1008947576e-09
80 	 6.5023345675e-09
81 	 6.5254185463e-09
82 	 8.1570188423e-09
83 	 1.1371379168e-08
84 	 1.2736292247e-08
85 	 1.5828773485e-08
86 	 1.8322029639e-08
87 	 1.7636056085e-08
88 	 2.0038542550e-08
89 	 2.4804295622e-08
90 	 3.3161439373e-08
91 	 3.8007054219e-08
92 	 5.0312907904e-08
93 	 4.9234895150e-08
94 	 6.4004733497e-08
95 	 7.4352978619e-08
96 	 8.1756830155e-08
97 	 8.4247480258e-08
