#t 	 C(t)
0 	 1.6985867015e-07
1 	 4.9060442270e-08
2 	 3.2907877363e-08
3 	 2.3852214274e-08
4 	 1.3137909355e-08
5 	 1.0901265363e-08
6 	 8.8360157446e-09
7 	 5.4601113687e-09
8 	 3.2843668320e-09
9 	 2.0499239502e-09
10 	 1.3773773640e-09
11 	 1.0992816050e-09
12 	 7.6196408040e-10
13 	 4.9335804587e-10
14 	 2.6784564146e-10
15 	 2.7701782866e-10
16 	 2.1360970795e-10
17 	 1.0822135563e-10
18 	 9.3602037622e-11
19 	 6.8912521366e-11
20 	 4.6957957284e-11
21 	 4.9421335987e-11
22 	 2.1177142321e-11
23 	 1.5962005082e-11
24 	 9.9061892033e-12
25 	 1.2941321459e-11
26 	 1.4431519424e-11
27 	 1.2663742842e-11
28 	 7.5751713413e-12
29 	 7.1221790441e-12
30 	 5.4889578567e-12
31 	 4.0158071311e-12
32 	 3.4276309794e-12
33 	 5.0755819057e-12
34 	 3.1540093622e-12
35 	 3.0231231227e-12
36 	 1.6802681309e-12
37 	 7.9490342141e-13
38 	 6.8638886106e-13
39 	 2.3222859644e-13
40 	 1.1246036069e-13
41 	 4.2513897135e-13
42 	 7.6807136151e-14
43 	 3.4300800819e-13
44 	 5.1645457938e-14
45 	 5.7701276590e-14
46 	 3.9471455184e-14
47 	 2.6667590886e-13
48 	 2.4138836204e-13
49 	 2.3815717430e-13
50 	 1.3390702044e-13
51 	 9.1384959843e-15
52 	 1.2674896492e-14
53 	 6.1942532391e-14
54 	 5.4797920671e-14
55 	 4.4786520395e-14
56 	 5.1035449794e-14
57 	 2.5129368879e-14
58 	 2.8506761661e-14
59 	 3.2246015083e-14
60 	 9.5083090812e-15
61 	 4.3078536953e-15
62 	 1.4035136518e-14
63 	 3.3090043433e-14
64 	 2.5542107681e-14
65 	 1.8610551015e-14
66 	 1.4667704802e-15
67 	 1.4972124608e-14
68 	 2.1347559205e-14
69 	 6.4795639137e-15
70 	 2.2994028829e-14
71 	 3.2324543440e-14
72 	 2.8698562211e-14
73 	 4.1035189776e-14
74 	 6.7458262764e-14
75 	 7.8179776651e-14
76 	 1.0207725808e-13
77 	 7.0082546803e-14
78 	 8.5507752153e-14
79 	 5.8440097280e-14
80 	 6.3302794023e-14
81 	 8.9747832889e-14
82 	 4.1971781214e-14
83 	 5.7752388905e-14
84 	 9.1355416857e-14
85 	 1.0508026382e-13
86 	 1.0656685828e-13
87 	 1.2866393801e-13
88 	 2.0251720696e-13
89 	 1.8589238924e-13
90 	 1.8027113397e-13
91 	 2.6459178856e-13
92 	 3.2747540781e-13
93 	 6.7804968489e-13
94 	 6.5963564122e-13
95 	 8.3886886818e-13
96 	 1.0584514556e-12
97 	 1.5648009787e-12
98 	 1.8697642292e-12
99 	 1.5354758466e-12
100 	 7.9388161259e-13
101 	 1.0088757242e-12
102 	 5.4669339876e-13
103 	 1.0764295607e-13
104 	 5.9702954217e-13
105 	 1.3809408260e-12
106 	 4.4798690686e-12
107 	 5.9828760389e-12
108 	 8.2405061190e-12
109 	 1.1348367678e-11
110 	 1.5842433510e-11
111 	 2.7773034483e-11
112 	 3.7214484056e-11
113 	 6.8648176274e-11
114 	 6.6930751950e-11
115 	 7.5756895190e-11
116 	 8.8376726075e-11
117 	 1.0729902478e-10
118 	 1.3535178034e-10
119 	 2.2025895901e-10
120 	 3.0810502941e-10
121 	 4.3148268570e-10
122 	 9.5718344596e-10
123 	 1.0422187040e-09
124 	 2.7369569224e-09
125 	 5.5408869928e-09
126 	 1.0407608326e-08
127 	 1.8921034667e-08
0 	 9.9537606593e-08
1 	 4.1851635774e-08
2 	 2.5031212488e-08
3 	 2.2702654665e-08
4 	 1.1412760013e-08
5 	 7.3437326889e-09
6 	 6.4932018459e-09
7 	 3.7506481717e-09
8 	 2.5439238361e-09
9 	 1.7356634171e-09
10 	 1.3063447114e-09
11 	 8.5989754913e-10
12 	 7.3720404626e-10
13 	 5.2913084696e-10
14 	 2.6392419231e-10
15 	 1.3227796317e-10
16 	 5.2300205019e-11
17 	 3.5267182930e-11
18 	 1.3832087753e-11
19 	 7.2557226024e-12
20 	 9.2677640791e-12
21 	 7.7307257082e-12
22 	 7.0950017109e-12
23 	 2.3288908618e-12
24 	 6.3232814951e-13
25 	 2.3413596232e-12
26 	 2.5049988652e-12
27 	 4.8569388445e-13
28 	 6.8720303607e-13
29 	 7.2351843727e-14
30 	 8.1205423632e-13
31 	 1.0286214671e-12
32 	 1.4611562591e-12
33 	 1.5041566179e-12
34 	 1.9015327647e-12
35 	 1.5821133441e-12
36 	 1.5621241862e-12
37 	 1.7604812359e-12
38 	 1.5446461622e-12
39 	 9.7634652447e-13
40 	 8.1153040150e-13
41 	 4.0386241748e-13
42 	 1.9505287263e-14
43 	 3.5085997966e-14
44 	 2.3238718535e-13
45 	 2.8400561731e-13
46 	 2.6316925128e-13
47 	 3.5072850216e-13
48 	 2.2373984300e-13
49 	 2.5313358137e-13
50 	 1.7842798871e-13
51 	 1.3112366060e-13
52 	 8.6722098348e-14
53 	 8.8810552804e-14
54 	 1.2814016505e-14
55 	 6.7849439626e-15
56 	 1.6471058663e-14
57 	 4.0620496933e-14
58 	 3.5058363508e-14
59 	 3.8578260125e-14
60 	 2.7942230760e-15
61 	 3.4142099021e-14
62 	 2.6648308060e-14
63 	 2.2381035075e-14
64 	 2.0520250487e-15
65 	 3.6445986941e-15
66 	 5.8884440056e-15
67 	 3.1987533270e-15
68 	 4.7003267883e-15
69 	 7.4414588822e-15
70 	 6.3487475588e-15
71 	 1.9727087278e-14
72 	 1.4925640720e-14
73 	 1.2320336055e-14
74 	 1.5257979594e-15
75 	 1.8014879430e-15
76 	 1.3184945728e-14
77 	 2.4698690902e-14
78 	 1.0466453120e-14
79 	 1.5410991091e-14
80 	 1.7528394628e-14
81 	 4.0458446684e-14
82 	 4.9936007753e-14
83 	 4.8342750781e-14
84 	 5.5614987111e-14
85 	 7.4441604340e-14
86 	 9.1302000417e-14
87 	 9.8149107539e-14
88 	 1.0314280209e-13
89 	 1.0142481683e-13
90 	 1.4324666486e-13
91 	 1.7982820739e-13
92 	 1.8344424507e-13
93 	 1.8554686903e-13
94 	 2.4561099993e-13
95 	 1.1268137949e-13
96 	 1.4631295094e-13
97 	 8.1489015745e-14
98 	 1.2036867601e-13
99 	 2.1835661162e-13
100 	 2.6609243609e-13
101 	 2.3251789031e-13
102 	 4.5093878818e-13
103 	 2.2075126538e-13
104 	 2.4865618093e-13
105 	 1.3636019599e-13
106 	 1.8320610520e-13
107 	 1.0501885746e-12
108 	 1.3637617303e-12
109 	 2.4418242282e-12
110 	 6.8044472310e-12
111 	 1.0397817673e-11
112 	 1.5258742783e-11
113 	 2.3240054552e-11
114 	 3.2871033521e-11
115 	 2.0103676847e-11
116 	 3.5230970584e-11
117 	 5.1761602855e-11
118 	 7.2566236329e-11
119 	 8.4671465343e-11
120 	 1.9839980360e-10
121 	 4.6306820651e-10
122 	 5.8617146932e-10
123 	 8.6728869844e-10
124 	 9.0703386686e-10
125 	 2.3078082633e-09
126 	 3.6008103663e-09
127 	 4.3224795759e-09
0 	 2.4794295954e-07
1 	 1.0745923500e-07
2 	 5.6508653045e-08
3 	 2.9399364256e-08
4 	 1.9575808209e-08
5 	 2.1100408902e-08
6 	 1.1262099674e-08
7 	 7.2464472255e-09
8 	 5.3096802180e-09
9 	 3.3712101424e-09
10 	 2.3673269530e-09
11 	 1.7191474263e-09
12 	 1.6363627714e-09
13 	 8.7911930813e-10
14 	 5.6181978638e-10
15 	 3.8599857153e-10
16 	 2.7346389470e-10
17 	 2.6431349106e-10
18 	 1.1248061485e-10
19 	 8.9051204404e-11
20 	 6.6929232442e-11
21 	 6.0394281237e-11
22 	 4.1859927156e-11
23 	 2.8311461656e-11
24 	 1.8392130009e-11
25 	 5.3825186342e-12
26 	 2.5382145707e-12
27 	 3.3560146768e-12
28 	 7.7729759101e-13
29 	 1.1915634366e-12
30 	 1.2981109928e-12
31 	 2.3750495831e-13
32 	 5.9214650687e-14
33 	 6.3961259308e-13
34 	 7.2165619794e-13
35 	 6.3087958296e-13
36 	 3.9248442865e-13
37 	 3.9926278947e-13
38 	 8.4906706356e-13
39 	 5.9210584955e-13
40 	 4.9077975676e-13
41 	 5.4959410627e-13
42 	 3.9223319976e-13
43 	 2.7607522632e-13
44 	 3.2419089183e-13
45 	 1.7134254926e-13
46 	 1.0766320918e-13
47 	 8.9039824182e-14
48 	 1.0794948557e-13
49 	 6.1062638345e-14
50 	 4.4326481623e-14
51 	 3.0385321836e-14
52 	 3.8739290528e-14
53 	 7.4253449802e-14
54 	 5.2638405835e-14
55 	 5.6529704921e-15
56 	 1.5927503480e-15
57 	 4.9673707667e-14
58 	 3.1785718511e-14
59 	 3.4831998595e-14
60 	 1.4959542610e-15
61 	 3.3124397688e-15
62 	 7.3238222130e-14
63 	 5.4874919533e-14
